fibro_leiden	sample_label	disease_status	n_cells	cluster_total_cells	sample_total_cells	cluster_fraction	sample_fraction	program_gene_count	program_score_logcpm	total_counts	present_for_recurrence	program_score_z
8	MenNorm7	normal	9	4886	5563	0.0018419975440032747	0.0016178321049793278	30	6.047004872532838	84861.0	False	-1.212160105624764
8	MenOA1	OA	964	4886	7711	0.19729840360212852	0.12501621060822202	30	7.042807708966214	7975490.0	True	0.9163586324470774
8	MenOA2	OA	514	4886	5308	0.1051985264019648	0.09683496608892238	30	7.147401820092728	5059007.0	True	1.1399275130320528
8	MenOA3	OA	568	4886	2882	0.11625051166598445	0.1970853573907009	30	7.0840470576119525	6144462.0	True	1.004507333301078
8	MenOA4	OA	1683	4886	9984	0.34445354072861234	0.16856971153846154	30	7.012271528486408	11835834.0	True	0.8510878479480006
8	MenOA5	OA	118	4886	4605	0.024150634465820713	0.025624321389793703	30	6.738671704685881	775674.0	True	0.2662709239689562
8	MenOA6	OA	153	4886	5195	0.03131395824805567	0.029451395572666024	30	6.807627132316152	1098166.0	True	0.41366247019961166
9	MenNorm1AVAS	normal	0	475	8199	0.0	0.0	30	0.0	0.0	False	-0.6298768829822097
9	MenNorm1VAS	normal	0	475	7981	0.0	0.0	30	0.0	0.0	False	-0.6298768829822097
9	MenNorm2	normal	0	475	6496	0.0	0.0	30	0.0	0.0	False	-0.6298768829822097
9	MenNorm3	normal	0	475	6192	0.0	0.0	30	0.0	0.0	False	-0.6298768829822097
9	MenNorm4	normal	0	475	8636	0.0	0.0	30	0.0	0.0	False	-0.6298768829822097
9	MenNorm5	normal	0	475	4381	0.0	0.0	30	0.0	0.0	False	-0.6298768829822097
9	MenNorm6	normal	0	475	5719	0.0	0.0	30	0.0	0.0	False	-0.6298768829822097
9	MenNorm7	normal	0	475	5563	0.0	0.0	30	0.0	0.0	False	-0.6298768829822097
9	MenOA1	OA	7	475	7711	0.014736842105263158	0.0009077940604331475	30	6.514930994952368	89984.0	False	1.5441977295793112
9	MenOA2	OA	2	475	5308	0.004210526315789474	0.00037678975131876413	30	5.905766867653993	22214.0	False	1.340915720135361
9	MenOA3	OA	3	475	2882	0.00631578947368421	0.001040943789035392	30	6.677944701598236	43880.0	False	1.5985964578840188
9	MenOA4	OA	463	475	9984	0.9747368421052631	0.04637419871794872	30	7.326605980295975	5177526.0	True	1.8150589222234064
9	MenOA5	OA	0	475	4605	0.0	0.0	30	0.0	0.0	False	-0.6298768829822097
9	MenOA6	OA	0	475	5195	0.0	0.0	30	0.0	0.0	False	-0.6298768829822097
10	MenNorm1AVAS	normal	0	6542	8199	0.0	0.0	30	0.0	0.0	False	-1.1816136958444958
10	MenNorm1VAS	normal	0	6542	7981	0.0	0.0	30	0.0	0.0	False	-1.1816136958444958
10	MenNorm2	normal	1	6542	6496	0.0001528584530724549	0.0001539408866995074	30	1.4031762019614051	3275.0	False	-0.633804295508188
10	MenNorm3	normal	2	6542	6192	0.0003057169061449098	0.00032299741602067185	30	1.5529480726644844	4223.0	False	-0.5753323526670725
10	MenNorm4	normal	0	6542	8636	0.0	0.0	30	0.0	0.0	False	-1.1816136958444958
10	MenNorm5	normal	109	6542	4381	0.016661571384897586	0.024880164346039717	30	6.355533323114172	1172705.0	True	1.2996291400059656
10	MenNorm6	normal	43	6542	5719	0.006572913482115561	0.007518796992481203	30	6.4042644754632105	194546.0	False	1.3186541087224448
10	MenNorm7	normal	2	6542	5563	0.0003057169061449098	0.0003595182455509617	30	5.4016204329507405	10602.0	False	0.927215149800709
10	MenOA1	OA	5	6542	7711	0.0007642922653622745	0.0006484243288808196	30	2.3424738000056142	17626.0	False	-0.267096213370913
10	MenOA2	OA	6	6542	5308	0.0009171507184347294	0.0011303692539562924	30	2.2298895995048253	32288.0	False	-0.31104984034767397
10	MenOA3	OA	14	6542	2882	0.0021400183430143687	0.004857737682165163	30	2.6441447792910653	90002.0	False	-0.14932183975324015
10	MenOA4	OA	1	6542	9984	0.0001528584530724549	0.00010016025641025641	30	0.850902147101123	1695.0	False	-0.8494157906229219
10	MenOA5	OA	3755	6542	4605	0.5739834912870682	0.8154180238870793	30	6.601849607643836	37349725.0	True	1.3957926695275231
10	MenOA6	OA	2604	6542	5195	0.3980434118006726	0.5012512030798845	30	6.585911567468698	30380736.0	True	1.3895703517468525
11	MenNorm1AVAS	normal	0	2843	8199	0.0	0.0	30	0.0	0.0	False	-1.5773365512296407
11	MenNorm1VAS	normal	0	2843	7981	0.0	0.0	30	0.0	0.0	False	-1.5773365512296407
