k	program	senescence_score	sasp_score	ecm_remodeling_score	fibrocartilage_score	communication_score	progenitor_interface_score	generic_stress_score	contamination_score	immune_score	mural_score	cycling_score	msp_axis_score	mean_usage	median_usage	q95_usage	dominant_sample	dominant_sample_fraction	dominant_disease_status	dominant_disease_fraction	n_samples_detected	mean_usage_oa	mean_usage_normal	median_usage_oa	median_usage_normal	usage_delta_oa_minus_normal	sample_mean_usage_sd	top_sample_by_mean	top_sample_mean_usage	silhouette	prediction_error	top_genes_20	program_label	candidate_status	analysis_tier	analysis_tier_rank	msp_rank_score
28	22	0.7529321877586527	0.0	0.0	0.0	0.0	0.9786531841066286	0.0	1.7410899281542371	0.0	1.7410899281542371	0.0	-1.1363814014549223	0.004602139104134	0.0	0.0207823164423044	MenNorm3	0.1013937704332372	normal	0.5548160031745877	14	0.005373415766113327	0.004618847213377034	0.0	0.0	0.0007545685527362931	0.001244103704794117	MenOA5	0.0073742973205038	0.7988720153128822	140839324.06958038	NRXN1,PLP1,CDH19,SCN7A,CHL1,NGFR,AC027013.1,S100B,ARHGAP15,CLDN1,GFRA1,ITGA6,SLC22A3,COL28A1,OLFML2A,CNKSR3,SORCS1,MPZ,NR2F2,MAL	other_fibrochondrocyte_program	not_prioritized	context_k	2	-2.209713906398515
28	27	0.0	3.497582099799766	0.0	0.0	0.0	0.0	0.0	4.251432346984677	4.251432346984677	0.0	0.0	-1.9162024142025764	0.0011094183670389	0.0	0.003838189958125	MenOA4	0.2878208532764884	OA	0.6497694127789887	14	0.001834204498097429	0.0007112362765176843	0.0	0.0	0.0011229682215797448	0.001050337349174315	MenOA4	0.004464447922165362	0.7988720153128822	140839324.06958038	TPSAB1,TPSB2,MS4A2,CPA3,HPGDS,CD69,CTSG,HDC,FCER1G,AREG,HPGD,SLC18A2,GPR65,RGS1,KIT,SAMSN1,RAC2,KRT19,RGS13,ALOX5AP	other_fibrochondrocyte_program	not_prioritized	context_k	2	-4.617560294247891
16	16	0.0	1.5569324892309466	0.0	0.0	0.0	0.0	0.0	3.700311446408953	3.5514323469846767	0.0	3.700311446408953	-2.9319655475239905	0.0021376031084154	0.0	0.0076883589159374	MenOA4	0.2287058659955315	OA	0.587796737567786	14	0.003157086355105878	0.0016374592602775991	0.0	0.0	0.001519627094828279	0.0016024103520794397	MenOA4	0.006625977333542825	0.7744621952155285	144698308.23126858	CD3D,PTPRC,CD52,NKG7,CCL5,TRBC2,IL7R,TRBC1,CXCR4,KLRB1,SAMSN1,LTB,GZMA,CD48,CD69,TRAC,BCL11B,GZMK,RUNX3,CD37	other_fibrochondrocyte_program	not_prioritized	context_k	2	-5.23953300271953
30	28	0.0	1.5569324892309466	0.0	0.0	0.0	0.0	0.0	3.700311446408953	3.5514323469846767	0.0	3.700311446408953	-2.9319655475239905	0.001910695179136	0.0	0.0069486369561784	MenOA4	0.2319756352676309	OA	0.5928436812562691	14	0.002903286883958508	0.0014674462316884571	0.0	0.0	0.001435840652270051	0.0014659940539137528	MenOA4	0.006140961523945175	0.7495418567195152	140564113.74093524	CD3D,PTPRC,CD52,NKG7,CCL5,TRBC2,IL7R,TRBC1,CXCR4,SAMSN1,KLRB1,LTB,GZMA,CD69,CD48,TRAC,BCL11B,GZMK,RUNX3,CD37	other_fibrochondrocyte_program	not_prioritized	context_k	2	-5.246072541263729
22	21	0.0	1.5569324892309466	0.0	0.0	0.0	0.0	0.0	3.700311446408953	3.5514323469846767	0.0	3.700311446408953	-2.9319655475239905	0.0021103844020602	0.0	0.0076959507541854	MenOA4	0.2342733990338848	OA	0.5897369290258523	14	0.003131488275271969	0.0016127552730958237	0.0	0.0	0.001518733002176145	0.001592705779769586	MenOA4	0.00670903758173725	0.7807298872207149	142485302.25937766	CD3D,PTPRC,CD52,NKG7,CCL5,TRBC2,IL7R,TRBC1,CXCR4,SAMSN1,KLRB1,LTB,GZMA,CD69,CD48,TRAC,BCL11B,GZMK,RUNX3,CD37	other_fibrochondrocyte_program	not_prioritized	context_k	2	-5.250668068796236
20	19	0.0	1.5569324892309466	0.0	0.0	0.0	0.0	0.0	3.700311446408953	3.5514323469846767	0.0	3.700311446408953	-2.9319655475239905	0.0021599311514718	0.0	0.0078757139896623	MenOA4	0.2348710296297853	OA	0.5904532214342465	14	0.003203535684548552	0.0016433680014859117	0.0	0.0	0.0015601676830626402	0.001627207458261671	MenOA4	0.0068655041531303	0.7836638522271612	143105734.46445733	CD3D,PTPRC,CD52,NKG7,CCL5,TRBC2,IL7R,TRBC1,CXCR4,SAMSN1,KLRB1,LTB,GZMA,CD69,CD48,TRAC,BCL11B,GZMK,RUNX3,CD37	other_fibrochondrocyte_program	not_prioritized	context_k	2	-5.251863329988038
18	17	0.0	1.5569324892309466	0.0	0.0	0.0	0.0	0.0	3.700311446408953	3.5514323469846767	0.0	3.700311446408953	-2.9319655475239905	0.0022171993793685	0.0	0.0081055920380962	MenOA4	0.235251398079596	OA	0.5896173756602835	14	0.003281087447491635	0.0016897663692322824	0.0	0.0	0.0015913210782593527	0.001669094129784308	MenOA4	0.0070452954386035	0.7800992908893756	143785083.70412406	CD3D,PTPRC,CD52,NKG7,CCL5,TRBC2,IL7R,TRBC1,CXCR4,SAMSN1,KLRB1,LTB,GZMA,CD69,CD48,TRAC,BCL11B,GZMK,RUNX3,CD37	other_fibrochondrocyte_program	not_prioritized	context_k	2	-5.252624066887659
28	26	0.4029321877586527	1.5569324892309466	0.0	0.0	0.0	0.0	0.0	5.111578945685981	2.4588027317140346	0.0	5.111578945685981	-4.091551155770122	0.001563004671533	0.0	0.0059677055752423	MenOA4	0.2049307706265283	OA	0.5547531283170598	14	0.002228117894626641	0.0013159857648262375	0.0	0.0	0.0009121321298004035	0.0010412781536043832	MenOA4	0.00438056082143685	0.7988720153128822	140839324.06958038	CD3D,PTPRC,CD52,NKG7,CCL5,TRBC2,IL7R,TRBC1,CXCR4,KLRB1,LTB,GZMA,CD48,TRAC,SAMSN1,BCL11B,GZMK,RUNX3,CD69,HCST	other_fibrochondrocyte_program	not_prioritized	context_k	2	-7.057202169866169
28	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.161578945685981	0.0	0.0	6.161578945685981	-7.085815787538877	0.0003890329461693	0.0	0.0008999448381116	MenNorm4	0.1769572096144781	normal	0.5533708911203908	14	0.0004297037234788984	0.00033393831092408936	0.0	0.0	9.576541255480904e-05	0.00020971273499341796	MenNorm4	0.0007751910668510525	0.7988720153128822	140839324.06958038	HBM,AHSP,CA1,ALAS2,HBD,HBA1,HBB,HBA2,CA2,HIST1H1B,HIST1H2AL,IKZF1,TRIM58,NUSAP1,CD36,MKI67,HIST1H3G,LINC01118,DOPEY2,C21orf58	cycling_program	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-10.520519679610823
30	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.511578945685981	0.0	0.0	6.511578945685981	-7.488315787538878	0.0003798109437315	0.0	0.0008692501502345	MenNorm4	0.1808437390414924	normal	0.5572792627874559	14	0.0004184409544813351	0.00032754094480477865	0.0	0.0	9.090000967655647e-05	0.00020896738817766106	MenNorm4	0.0007752453937354685	0.7495418567195152	140564113.74093524	HBM,AHSP,CA1,ALAS2,HBD,HBA1,HBB,HBA2,CA2,HIST1H1B,HIST1H2AL,IKZF1,TRIM58,CD36,NUSAP1,MKI67,HIST1H3G,LINC01118,DOPEY2,C21orf58	cycling_program	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-11.105792738464853
6	5	1.0691243519392781	0.31061906245110604	5.5515057546623545	0.0	0.5843698044025643	0.9786531841066286	0.0	15.721370181298937	0.0	0.5454431699804685	15.721370181298937	-11.80883889006071	0.0942496472482089	0.0347457366684876	0.3933368895128646	MenOA1	0.1695589283320292	OA	0.750604941505786	14	0.17009307051741246	0.04162938227303356	0.112001445	0.0026862839999999997	0.1284636882443789	0.07202696311847857	MenOA1	0.21641860161574483	0.9463005189929532	150103051.70879626	COL1A1,COL1A2,LGALS1,COL6A1,DKK3,COL6A2,MXRA5,COL5A2,TGFBI,COL6A3,ITGB1,POSTN,CCND1,AQP1,LOXL2,SPARC,TMSB4X,FNDC1,S100A10,ASPN	cycling_program	exclude_contamination_or_non_fibrochondrocyte	context_k	2	-20.008641837374235
