leiden	signature	gene	present	matched_var_name	mean_expression	fraction_expressing
14	progenitor_prg4_gdf5	THY1	True	THY1	1.1112186908721924	0.6816947311243889
15	progenitor_prg4_gdf5	THY1	True	THY1	0.42243248224258423	0.3936735165088894
16	progenitor_prg4_gdf5	THY1	True	THY1	0.19000035524368286	0.17534746595535589
17	progenitor_prg4_gdf5	THY1	True	THY1	0.4758415222167969	0.41356981981981983
0	progenitor_prg4_gdf5	ENG	True	ENG	0.07163050770759583	0.10372278154998829
1	progenitor_prg4_gdf5	ENG	True	ENG	0.25411710143089294	0.3047761194029851
2	progenitor_prg4_gdf5	ENG	True	ENG	0.32446855306625366	0.34788921152557517
3	progenitor_prg4_gdf5	ENG	True	ENG	0.9749361872673035	0.6639236339697169
4	progenitor_prg4_gdf5	ENG	True	ENG	0.1544572412967682	0.1633362293657689
5	progenitor_prg4_gdf5	ENG	True	ENG	0.3131324052810669	0.3125
6	progenitor_prg4_gdf5	ENG	True	ENG	0.10886701941490173	0.1583645777539725
7	progenitor_prg4_gdf5	ENG	True	ENG	0.03777626156806946	0.040061633281972264
8	progenitor_prg4_gdf5	ENG	True	ENG	0.07828837633132935	0.12057381514436172
9	progenitor_prg4_gdf5	ENG	True	ENG	0.2975447475910187	0.3613615169412496
10	progenitor_prg4_gdf5	ENG	True	ENG	0.15319247543811798	0.17100078802206461
11	progenitor_prg4_gdf5	ENG	True	ENG	0.03171037882566452	0.01995798319327731
12	progenitor_prg4_gdf5	ENG	True	ENG	0.446525514125824	0.4086229086229086
13	progenitor_prg4_gdf5	ENG	True	ENG	0.06896557658910751	0.09233610341643583
14	progenitor_prg4_gdf5	ENG	True	ENG	0.38063931465148926	0.40412819120043453
15	progenitor_prg4_gdf5	ENG	True	ENG	0.18005460500717163	0.24936504271530824
16	progenitor_prg4_gdf5	ENG	True	ENG	0.20839062333106995	0.20286396181384247
17	progenitor_prg4_gdf5	ENG	True	ENG	0.1360074132680893	0.19017454954954954
0	progenitor_prg4_gdf5	MCAM	True	MCAM	0.0012092594988644123	0.002029189104815422
1	progenitor_prg4_gdf5	MCAM	True	MCAM	0.022823527455329895	0.02716417910447761
2	progenitor_prg4_gdf5	MCAM	True	MCAM	0.017128396779298782	0.023229841411659593
3	progenitor_prg4_gdf5	MCAM	True	MCAM	0.7359567880630493	0.5625411454904542
4	progenitor_prg4_gdf5	MCAM	True	MCAM	0.024136044085025787	0.028670721112076455
5	progenitor_prg4_gdf5	MCAM	True	MCAM	1.0849515199661255	0.6875
6	progenitor_prg4_gdf5	MCAM	True	MCAM	0.02101987972855568	0.03053026245313337
7	progenitor_prg4_gdf5	MCAM	True	MCAM	0.013231401331722736	0.011248073959938367
8	progenitor_prg4_gdf5	MCAM	True	MCAM	0.0072723994962871075	0.010532050118031596
9	progenitor_prg4_gdf5	MCAM	True	MCAM	0.05311360955238342	0.06667702828722412
10	progenitor_prg4_gdf5	MCAM	True	MCAM	1.3652524948120117	0.7832939322301025
11	progenitor_prg4_gdf5	MCAM	True	MCAM	0.05944759398698807	0.037815126050420166
12	progenitor_prg4_gdf5	MCAM	True	MCAM	0.013680939562618732	0.01287001287001287
13	progenitor_prg4_gdf5	MCAM	True	MCAM	0.009052043780684471	0.01061865189289012
14	progenitor_prg4_gdf5	MCAM	True	MCAM	0.007549844216555357	0.010592069527430744
15	progenitor_prg4_gdf5	MCAM	True	MCAM	0.012650707736611366	0.02181944123758947
16	progenitor_prg4_gdf5	MCAM	True	MCAM	0.008742336183786392	0.011231222799382283
17	progenitor_prg4_gdf5	MCAM	True	MCAM	0.009697443805634975	0.014358108108108109
0	progenitor_prg4_gdf5	NT5E	True	NT5E	0.2610900402069092	0.3052368688051198
1	progenitor_prg4_gdf5	NT5E	True	NT5E	0.30548226833343506	0.3453731343283582
2	progenitor_prg4_gdf5	NT5E	True	NT5E	0.5051984190940857	0.48637480455662274
3	progenitor_prg4_gdf5	NT5E	True	NT5E	0.1478578895330429	0.1902567478604345
4	progenitor_prg4_gdf5	NT5E	True	NT5E	0.23674438893795013	0.23979148566463945
5	progenitor_prg4_gdf5	NT5E	True	NT5E	0.2382717728614807	0.25
6	progenitor_prg4_gdf5	NT5E	True	NT5E	0.38869956135749817	0.4499196572040707
7	progenitor_prg4_gdf5	NT5E	True	NT5E	0.07677965611219406	0.07827426810477658
8	progenitor_prg4_gdf5	NT5E	True	NT5E	0.2617030441761017	0.3290357726529871
9	progenitor_prg4_gdf5	NT5E	True	NT5E	0.48839083313941956	0.5262667081131489
10	progenitor_prg4_gdf5	NT5E	True	NT5E	0.07893092930316925	0.1020488573680063
11	progenitor_prg4_gdf5	NT5E	True	NT5E	0.022933952510356903	0.01365546218487395
12	progenitor_prg4_gdf5	NT5E	True	NT5E	0.051918696612119675	0.06692406692406692
13	progenitor_prg4_gdf5	NT5E	True	NT5E	0.3037926256656647	0.3528162511542013
14	progenitor_prg4_gdf5	NT5E	True	NT5E	0.6519037485122681	0.5793047256925584
15	progenitor_prg4_gdf5	NT5E	True	NT5E	0.6496187448501587	0.617178480720388
16	progenitor_prg4_gdf5	NT5E	True	NT5E	0.47626715898513794	0.40516636248771587
17	progenitor_prg4_gdf5	NT5E	True	NT5E	0.6779016256332397	0.5929054054054054
0	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.5731005072593689	0.5575587294154375
1	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.29905807971954346	0.33044776119402985
2	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.2696845531463623	0.28813937904847
3	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.5816642642021179	0.5289664252797893
4	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.29772189259529114	0.28149435273675066
5	progenitor_prg4_gdf5	ITGA5	True	ITGA5	1.2606812715530396	0.8125
6	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.4030877351760864	0.46384574183181576
7	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.281221866607666	0.2573189522342065
8	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.3831245005130768	0.4539676775013619
9	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.1971900314092636	0.24867889337892446
10	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.14612917602062225	0.16509062253743104
11	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.09334845840930939	0.06197478991596639
12	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.3882039487361908	0.36003861003861004
13	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.36584022641181946	0.405724838411819
14	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.4684830904006958	0.46224877783813145
15	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.36693069338798523	0.44447009928423
16	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.26009297370910645	0.24821002386634844
17	progenitor_prg4_gdf5	ITGA5	True	ITGA5	0.34040069580078125	0.39203265765765766
0	catabolic_hypertrophic	COL10A1	True	COL10A1	9.888555359793827e-05	0.0001560914696011863
1	catabolic_hypertrophic	COL10A1	True	COL10A1	0.001146024907939136	0.001791044776119403
2	catabolic_hypertrophic	COL10A1	True	COL10A1	0.011201989836990833	0.011614920705829796
3	catabolic_hypertrophic	COL10A1	True	COL10A1	0.007375397719442844	0.010862409479921
4	catabolic_hypertrophic	COL10A1	True	COL10A1	0.0	0.0
5	catabolic_hypertrophic	COL10A1	True	COL10A1	0.0	0.0
6	catabolic_hypertrophic	COL10A1	True	COL10A1	0.0007839233730919659	0.0005356186395286556
7	catabolic_hypertrophic	COL10A1	True	COL10A1	0.0	0.0
8	catabolic_hypertrophic	COL10A1	True	COL10A1	0.00037892040563747287	0.0005447612130016343
9	catabolic_hypertrophic	COL10A1	True	COL10A1	0.004825151059776545	0.006527820951196767
10	catabolic_hypertrophic	COL10A1	True	COL10A1	0.0006256553460843861	0.0007880220646178094
11	catabolic_hypertrophic	COL10A1	True	COL10A1	0.0	0.0
12	catabolic_hypertrophic	COL10A1	True	COL10A1	0.00019620165403466672	0.00032175032175032174
13	catabolic_hypertrophic	COL10A1	True	COL10A1	5.2811923524132e-05	9.233610341643582e-05
14	catabolic_hypertrophic	COL10A1	True	COL10A1	0.004595132544636726	0.0076045627376425855
15	catabolic_hypertrophic	COL10A1	True	COL10A1	0.0010384402703493834	0.0011544677903486493
16	catabolic_hypertrophic	COL10A1	True	COL10A1	0.0010482457000762224	0.0009827319949459498
17	catabolic_hypertrophic	COL10A1	True	COL10A1	0.0016145926201716065	0.0022522522522522522
0	catabolic_hypertrophic	MMP13	True	MMP13	0.0	0.0
1	catabolic_hypertrophic	MMP13	True	MMP13	0.0009800454135984182	0.0014925373134328358
2	catabolic_hypertrophic	MMP13	True	MMP13	0.0025750473141670227	0.002568684386866205
3	catabolic_hypertrophic	MMP13	True	MMP13	0.00016941023932304233	0.0003291639236339697
4	catabolic_hypertrophic	MMP13	True	MMP13	0.0011450722813606262	0.0017376194613379669
5	catabolic_hypertrophic	MMP13	True	MMP13	0.0	0.0
6	catabolic_hypertrophic	MMP13	True	MMP13	0.0035384208895266056	0.002678093197643278
7	catabolic_hypertrophic	MMP13	True	MMP13	0.0003060277958866209	0.0003081664098613251
8	catabolic_hypertrophic	MMP13	True	MMP13	4.09828317060601e-05	0.00018158707100054475
9	catabolic_hypertrophic	MMP13	True	MMP13	0.0012786303414031863	0.002175940317065589
10	catabolic_hypertrophic	MMP13	True	MMP13	0.00011755438026739284	0.00019700551615445234
11	catabolic_hypertrophic	MMP13	True	MMP13	0.0	0.0
12	catabolic_hypertrophic	MMP13	True	MMP13	0.0	0.0
13	catabolic_hypertrophic	MMP13	True	MMP13	8.599923603469506e-05	9.233610341643582e-05
14	catabolic_hypertrophic	MMP13	True	MMP13	0.02319646067917347	0.016023900054318304
15	catabolic_hypertrophic	MMP13	True	MMP13	0.0006564868963323534	0.0005772338951743247
16	catabolic_hypertrophic	MMP13	True	MMP13	0.002774582477286458	0.002105854274884178
17	catabolic_hypertrophic	MMP13	True	MMP13	0.0003716517530847341	0.00028153153153153153
0	catabolic_hypertrophic	IBSP	True	IBSP	0.0003643987001851201	0.00039022867400296575
1	catabolic_hypertrophic	IBSP	True	IBSP	0.0	0.0
2	catabolic_hypertrophic	IBSP	True	IBSP	0.0010609148303046823	0.00044672771945499217
3	catabolic_hypertrophic	IBSP	True	IBSP	0.000625359476543963	0.0009874917709019092
4	catabolic_hypertrophic	IBSP	True	IBSP	0.0013460394693538547	0.0004344048653344917
5	catabolic_hypertrophic	IBSP	True	IBSP	0.0	0.0
6	catabolic_hypertrophic	IBSP	True	IBSP	0.0	0.0
7	catabolic_hypertrophic	IBSP	True	IBSP	0.000774863176047802	0.0006163328197226503
8	catabolic_hypertrophic	IBSP	True	IBSP	0.00042847226723097265	0.0003631741420010895
9	catabolic_hypertrophic	IBSP	True	IBSP	0.00025380286388099194	0.00031084861672365556
10	catabolic_hypertrophic	IBSP	True	IBSP	0.003061495954170823	0.002955082742316785
11	catabolic_hypertrophic	IBSP	True	IBSP	0.0015635709278285503	0.0010504201680672268
12	catabolic_hypertrophic	IBSP	True	IBSP	0.0005797605845145881	0.0006435006435006435
13	catabolic_hypertrophic	IBSP	True	IBSP	0.000264496891759336	0.00018467220683287164
14	catabolic_hypertrophic	IBSP	True	IBSP	0.002669642213732004	0.0021727322107550242
15	catabolic_hypertrophic	IBSP	True	IBSP	0.0009732916951179504	0.0003463403371045948
16	catabolic_hypertrophic	IBSP	True	IBSP	0.0034957299940288067	0.002105854274884178
17	catabolic_hypertrophic	IBSP	True	IBSP	0.0	0.0
0	catabolic_hypertrophic	RUNX2	True	RUNX2	0.011537754908204079	0.01685787871692812
1	catabolic_hypertrophic	RUNX2	True	RUNX2	0.027751516550779343	0.03373134328358209
2	catabolic_hypertrophic	RUNX2	True	RUNX2	0.052527301013469696	0.06243019879383516
3	catabolic_hypertrophic	RUNX2	True	RUNX2	0.005442367400974035	0.01152073732718894
4	catabolic_hypertrophic	RUNX2	True	RUNX2	0.021347997710108757	0.025629887054735012
5	catabolic_hypertrophic	RUNX2	True	RUNX2	0.0	0.0
6	catabolic_hypertrophic	RUNX2	True	RUNX2	0.013834015466272831	0.01713979646491698
7	catabolic_hypertrophic	RUNX2	True	RUNX2	0.011609500274062157	0.010939907550077042
8	catabolic_hypertrophic	RUNX2	True	RUNX2	0.024352367967367172	0.0381332849101144
9	catabolic_hypertrophic	RUNX2	True	RUNX2	0.0328923799097538	0.0458501709667392
10	catabolic_hypertrophic	RUNX2	True	RUNX2	0.02504020556807518	0.030141843971631204
11	catabolic_hypertrophic	RUNX2	True	RUNX2	0.09442920982837677	0.05777310924369748
12	catabolic_hypertrophic	RUNX2	True	RUNX2	0.02745593897998333	0.032818532818532815
13	catabolic_hypertrophic	RUNX2	True	RUNX2	0.006310819648206234	0.008494921514312095
14	catabolic_hypertrophic	RUNX2	True	RUNX2	0.03953906521201134	0.055133079847908745
15	catabolic_hypertrophic	RUNX2	True	RUNX2	0.005954038817435503	0.00796582775340568
16	catabolic_hypertrophic	RUNX2	True	RUNX2	0.016271190717816353	0.016846834199073422
17	catabolic_hypertrophic	RUNX2	True	RUNX2	0.015425218269228935	0.018581081081081082
0	catabolic_hypertrophic	ALPL	True	ALPL	0.0	0.0
1	catabolic_hypertrophic	ALPL	True	ALPL	0.00294903083704412	0.004776119402985075
2	catabolic_hypertrophic	ALPL	True	ALPL	0.008342672139406204	0.009381282108554836
3	catabolic_hypertrophic	ALPL	True	ALPL	0.032348938286304474	0.04608294930875576
4	catabolic_hypertrophic	ALPL	True	ALPL	0.0008067084709182382	0.0008688097306689834
5	catabolic_hypertrophic	ALPL	True	ALPL	0.0	0.0
6	catabolic_hypertrophic	ALPL	True	ALPL	0.00019493985746521503	0.00017853954650955185
7	catabolic_hypertrophic	ALPL	True	ALPL	0.0	0.0
8	catabolic_hypertrophic	ALPL	True	ALPL	0.0002467038866598159	0.0003631741420010895
9	catabolic_hypertrophic	ALPL	True	ALPL	0.006465076934546232	0.007460366801367734
10	catabolic_hypertrophic	ALPL	True	ALPL	0.0014043129049241543	0.0017730496453900709
11	catabolic_hypertrophic	ALPL	True	ALPL	0.001177927479147911	0.0010504201680672268
12	catabolic_hypertrophic	ALPL	True	ALPL	0.00047104342957027256	0.0009652509652509653
13	catabolic_hypertrophic	ALPL	True	ALPL	0.00023900294036138803	0.0002770083102493075
14	catabolic_hypertrophic	ALPL	True	ALPL	0.006240074522793293	0.010320478001086366
15	catabolic_hypertrophic	ALPL	True	ALPL	0.00018155155703425407	0.0003463403371045948
16	catabolic_hypertrophic	ALPL	True	ALPL	0.001170656061731279	0.001544293134915064
17	catabolic_hypertrophic	ALPL	True	ALPL	0.0003951001272071153	0.0005630630630630631
0	catabolic_hypertrophic	SPP1	True	SPP1	0.000283637287793681	0.000546320143604152
1	catabolic_hypertrophic	SPP1	True	SPP1	0.0017878618091344833	0.0029850746268656717
2	catabolic_hypertrophic	SPP1	True	SPP1	0.014982886612415314	0.015635470180924725
3	catabolic_hypertrophic	SPP1	True	SPP1	0.1663234978914261	0.10599078341013825
4	catabolic_hypertrophic	SPP1	True	SPP1	0.003682770300656557	0.0047784535186794095
5	catabolic_hypertrophic	SPP1	True	SPP1	0.0	0.0
6	catabolic_hypertrophic	SPP1	True	SPP1	0.004245996940881014	0.005713265488305659
7	catabolic_hypertrophic	SPP1	True	SPP1	0.0041619641706347466	0.0032357473035439137
8	catabolic_hypertrophic	SPP1	True	SPP1	0.0002866923750843853	0.0005447612130016343
9	catabolic_hypertrophic	SPP1	True	SPP1	0.003822371829301119	0.005595275101025801
10	catabolic_hypertrophic	SPP1	True	SPP1	0.0030326973646879196	0.002955082742316785
11	catabolic_hypertrophic	SPP1	True	SPP1	0.010693641379475594	0.005252100840336135
12	catabolic_hypertrophic	SPP1	True	SPP1	0.1822790950536728	0.06981981981981981
13	catabolic_hypertrophic	SPP1	True	SPP1	0.0014118775725364685	0.0016620498614958448
14	catabolic_hypertrophic	SPP1	True	SPP1	0.02258853241801262	0.022270505160239002
15	catabolic_hypertrophic	SPP1	True	SPP1	0.03476119041442871	0.027591780189332716
16	catabolic_hypertrophic	SPP1	True	SPP1	0.033622510731220245	0.027937666713463427
17	catabolic_hypertrophic	SPP1	True	SPP1	0.010871880687773228	0.009853603603603604
0	catabolic_hypertrophic	MMP3	True	MMP3	1.862129807472229	0.6311558573323968
1	catabolic_hypertrophic	MMP3	True	MMP3	0.33925825357437134	0.2638805970149254
2	catabolic_hypertrophic	MMP3	True	MMP3	0.22067637741565704	0.13122626758990397
3	catabolic_hypertrophic	MMP3	True	MMP3	0.14412814378738403	0.12244897959183673
4	catabolic_hypertrophic	MMP3	True	MMP3	0.878616213798523	0.4687228496959166
5	catabolic_hypertrophic	MMP3	True	MMP3	0.06261404603719711	0.0625
6	catabolic_hypertrophic	MMP3	True	MMP3	1.2885630130767822	0.5511515800749867
7	catabolic_hypertrophic	MMP3	True	MMP3	2.751539707183838	0.8229583975346687
8	catabolic_hypertrophic	MMP3	True	MMP3	1.8047068119049072	0.6337388777919012
9	catabolic_hypertrophic	MMP3	True	MMP3	0.1650557816028595	0.11672365557973267
10	catabolic_hypertrophic	MMP3	True	MMP3	0.22548702359199524	0.15031520882584712
11	catabolic_hypertrophic	MMP3	True	MMP3	0.10906235873699188	0.06197478991596639
12	catabolic_hypertrophic	MMP3	True	MMP3	0.10928371548652649	0.09266409266409266
13	catabolic_hypertrophic	MMP3	True	MMP3	1.3198660612106323	0.6193905817174515
14	catabolic_hypertrophic	MMP3	True	MMP3	0.22685149312019348	0.16078218359587182
15	catabolic_hypertrophic	MMP3	True	MMP3	0.48733094334602356	0.33745093511891017
16	catabolic_hypertrophic	MMP3	True	MMP3	0.985962450504303	0.5111610276568861
17	catabolic_hypertrophic	MMP3	True	MMP3	0.5223075151443481	0.30996621621621623
0	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.39525750279426575	0.3132755794895809
1	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.761733889579773	0.5614925373134328
2	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.24322852492332458	0.2463703372794282
3	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.035770270973443985	0.0576036866359447
4	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.42861664295196533	0.32319721980886185
5	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.0	0.0
6	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.17966723442077637	0.2113908230673094
7	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.10044686496257782	0.09090909090909091
8	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.4256591498851776	0.36644270927909933
9	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.37960687279701233	0.36990985390115017
10	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.16586293280124664	0.16922773837667454
11	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.007404640316963196	0.005252100840336135
12	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.03411240130662918	0.03957528957528957
13	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.07916982471942902	0.09981532779316712
14	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.17659859359264374	0.19717544812601848
15	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.15706023573875427	0.20099284229969983
16	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.1807631403207779	0.1653797557209041
17	catabolic_hypertrophic	ADAMTS5	True	ADAMTS5	0.21429161727428436	0.23944256756756757
0	inflammatory_sasp_like	CCL2	True	CCL2	0.10089905560016632	0.0842893935846406
1	inflammatory_sasp_like	CCL2	True	CCL2	0.8279550671577454	0.40507462686567164
2	inflammatory_sasp_like	CCL2	True	CCL2	0.5159932971000671	0.3247710520437793
3	inflammatory_sasp_like	CCL2	True	CCL2	0.5654400587081909	0.36339697169190255
4	inflammatory_sasp_like	CCL2	True	CCL2	0.17173917591571808	0.11772371850564727
5	inflammatory_sasp_like	CCL2	True	CCL2	1.1903221607208252	0.75
6	inflammatory_sasp_like	CCL2	True	CCL2	0.3998323976993561	0.2710230316014997
7	inflammatory_sasp_like	CCL2	True	CCL2	0.025951283052563667	0.02295839753466872
8	inflammatory_sasp_like	CCL2	True	CCL2	0.24641649425029755	0.17468676230252406
9	inflammatory_sasp_like	CCL2	True	CCL2	0.6794113516807556	0.39058128691327326
10	inflammatory_sasp_like	CCL2	True	CCL2	1.0292601585388184	0.49743892828999214
11	inflammatory_sasp_like	CCL2	True	CCL2	0.07169803977012634	0.04096638655462185
12	inflammatory_sasp_like	CCL2	True	CCL2	0.6192255020141602	0.35682110682110685
13	inflammatory_sasp_like	CCL2	True	CCL2	0.2066017985343933	0.1819021237303786
14	inflammatory_sasp_like	CCL2	True	CCL2	0.28326210379600525	0.23737099402498643
15	inflammatory_sasp_like	CCL2	True	CCL2	0.09710432589054108	0.09824520895867005
16	inflammatory_sasp_like	CCL2	True	CCL2	0.3549889922142029	0.24427909588656466
17	inflammatory_sasp_like	CCL2	True	CCL2	0.245655819773674	0.18384009009009009
0	inflammatory_sasp_like	CCL3	True	CCL3	0.0013459199108183384	0.00148286896121127
1	inflammatory_sasp_like	CCL3	True	CCL3	0.010601697489619255	0.010447761194029851
2	inflammatory_sasp_like	CCL3	True	CCL3	0.014608754776418209	0.015523788251060978
3	inflammatory_sasp_like	CCL3	True	CCL3	0.009696266613900661	0.01152073732718894
4	inflammatory_sasp_like	CCL3	True	CCL3	0.004307874478399754	0.0047784535186794095
5	inflammatory_sasp_like	CCL3	True	CCL3	0.0	0.0
6	inflammatory_sasp_like	CCL3	True	CCL3	0.0006411485373973846	0.0008926977325477593
7	inflammatory_sasp_like	CCL3	True	CCL3	0.0016631262842565775	0.0009244992295839754
8	inflammatory_sasp_like	CCL3	True	CCL3	0.002323341788724065	0.002723806065008171
9	inflammatory_sasp_like	CCL3	True	CCL3	0.013249034062027931	0.011656823127137084
10	inflammatory_sasp_like	CCL3	True	CCL3	0.011751361191272736	0.01182033096926714
11	inflammatory_sasp_like	CCL3	True	CCL3	0.06729448586702347	0.031512605042016806
12	inflammatory_sasp_like	CCL3	True	CCL3	1.0389004945755005	0.40604890604890603
13	inflammatory_sasp_like	CCL3	True	CCL3	0.0004890855052508414	0.0004616805170821791
14	inflammatory_sasp_like	CCL3	True	CCL3	0.011252963915467262	0.014937533948940793
15	inflammatory_sasp_like	CCL3	True	CCL3	0.004720264580100775	0.006234126067882706
16	inflammatory_sasp_like	CCL3	True	CCL3	0.060909468680620193	0.05376947915204268
17	inflammatory_sasp_like	CCL3	True	CCL3	0.005431205965578556	0.00633445945945946
0	inflammatory_sasp_like	CXCL8	True	CXCL8	0.006259511690586805	0.007570436275657536
1	inflammatory_sasp_like	CXCL8	True	CXCL8	0.013319463469088078	0.014029850746268656
2	inflammatory_sasp_like	CXCL8	True	CXCL8	0.047073762863874435	0.04154567790931427
3	inflammatory_sasp_like	CXCL8	True	CXCL8	0.05789387971162796	0.061224489795918366
4	inflammatory_sasp_like	CXCL8	True	CXCL8	0.017563916742801666	0.014335360556038228
5	inflammatory_sasp_like	CXCL8	True	CXCL8	0.0	0.0
6	inflammatory_sasp_like	CXCL8	True	CXCL8	0.01753334328532219	0.015890019639350116
7	inflammatory_sasp_like	CXCL8	True	CXCL8	0.0037543426733464003	0.002773497688751926
8	inflammatory_sasp_like	CXCL8	True	CXCL8	0.015374090522527695	0.012166333757036499
9	inflammatory_sasp_like	CXCL8	True	CXCL8	0.12579086422920227	0.0777121541809139
10	inflammatory_sasp_like	CXCL8	True	CXCL8	0.021722109988331795	0.019306540583136328
11	inflammatory_sasp_like	CXCL8	True	CXCL8	0.03511178493499756	0.01995798319327731
12	inflammatory_sasp_like	CXCL8	True	CXCL8	1.6304556131362915	0.4874517374517375
13	inflammatory_sasp_like	CXCL8	True	CXCL8	0.0037242667749524117	0.004062788550323176
14	inflammatory_sasp_like	CXCL8	True	CXCL8	0.027402477338910103	0.034220532319391636
15	inflammatory_sasp_like	CXCL8	True	CXCL8	0.01235558558255434	0.01639344262295082
16	inflammatory_sasp_like	CXCL8	True	CXCL8	0.10309237986803055	0.09279797837989612
17	inflammatory_sasp_like	CXCL8	True	CXCL8	0.025778615847229958	0.03237612612612613
0	inflammatory_sasp_like	IL6	True	IL6	0.04271440580487251	0.05033949894638258
1	inflammatory_sasp_like	IL6	True	IL6	0.13577479124069214	0.1316417910447761
2	inflammatory_sasp_like	IL6	True	IL6	0.09960180521011353	0.08923386196113468
3	inflammatory_sasp_like	IL6	True	IL6	0.06718140095472336	0.07768268597761685
4	inflammatory_sasp_like	IL6	True	IL6	0.0452018640935421	0.04778453518679409
5	inflammatory_sasp_like	IL6	True	IL6	0.0	0.0
6	inflammatory_sasp_like	IL6	True	IL6	0.022723941132426262	0.02588823424388502
7	inflammatory_sasp_like	IL6	True	IL6	0.025137629359960556	0.02419106317411402
8	inflammatory_sasp_like	IL6	True	IL6	0.13388170301914215	0.13764299981841294
9	inflammatory_sasp_like	IL6	True	IL6	0.13593724370002747	0.11081753186198322
10	inflammatory_sasp_like	IL6	True	IL6	0.15549324452877045	0.11761229314420804
11	inflammatory_sasp_like	IL6	True	IL6	0.003880924079567194	0.0021008403361344537
12	inflammatory_sasp_like	IL6	True	IL6	0.05878159776329994	0.05630630630630631
13	inflammatory_sasp_like	IL6	True	IL6	0.014164433814585209	0.020036934441366575
14	inflammatory_sasp_like	IL6	True	IL6	0.016237901523709297	0.018468223791417708
15	inflammatory_sasp_like	IL6	True	IL6	0.007383942138403654	0.008312168090510275
16	inflammatory_sasp_like	IL6	True	IL6	0.019426973536610603	0.019795030183911273
17	inflammatory_sasp_like	IL6	True	IL6	0.040143147110939026	0.032939189189189186
0	inflammatory_sasp_like	PTGS2	True	PTGS2	0.43034592270851135	0.4270662608288457
1	inflammatory_sasp_like	PTGS2	True	PTGS2	0.39042598009109497	0.3856716417910448
2	inflammatory_sasp_like	PTGS2	True	PTGS2	0.13559696078300476	0.13770381952200134
3	inflammatory_sasp_like	PTGS2	True	PTGS2	0.08211293071508408	0.1043449637919684
4	inflammatory_sasp_like	PTGS2	True	PTGS2	0.2107120305299759	0.2063423110338836
5	inflammatory_sasp_like	PTGS2	True	PTGS2	0.05078753083944321	0.0625
6	inflammatory_sasp_like	PTGS2	True	PTGS2	0.7488309741020203	0.6061417603999286
7	inflammatory_sasp_like	PTGS2	True	PTGS2	0.2733122408390045	0.2554699537750385
8	inflammatory_sasp_like	PTGS2	True	PTGS2	0.4654316008090973	0.4828400217904485
9	inflammatory_sasp_like	PTGS2	True	PTGS2	0.3440844416618347	0.3043207957724588
10	inflammatory_sasp_like	PTGS2	True	PTGS2	0.07284891605377197	0.08195429472025216
11	inflammatory_sasp_like	PTGS2	True	PTGS2	0.16834773123264313	0.08508403361344538
12	inflammatory_sasp_like	PTGS2	True	PTGS2	0.4172689616680145	0.3063063063063063
13	inflammatory_sasp_like	PTGS2	True	PTGS2	0.34251800179481506	0.3734072022160665
14	inflammatory_sasp_like	PTGS2	True	PTGS2	0.20921573042869568	0.21292775665399238
15	inflammatory_sasp_like	PTGS2	True	PTGS2	0.29804593324661255	0.3315631493881321
16	inflammatory_sasp_like	PTGS2	True	PTGS2	0.36541274189949036	0.30829706584304367
17	inflammatory_sasp_like	PTGS2	True	PTGS2	0.33065855503082275	0.32798423423423423
0	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.7165144681930542	0.8736439553578397
1	inflammatory_sasp_like	NFKBIA	True	NFKBIA	1.6468583345413208	0.8516417910447761
